CLI;CDG_UTC;CDG_Nivel4;DESC_Nivel4;CDG_Nivel5;DESC_Nivel5;CDG_Nivel6;DESC_Nivel6;LINE_DESC
BAL;1269019;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269020;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269021;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269022;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269023;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269024;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269025;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269026;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269027;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269028;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269029;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269030;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269031;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269032;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269033;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269034;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1269035;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270001;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270002;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270003;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270004;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270005;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270006;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270007;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270008;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270009;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270010;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1270011;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1271001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1271002;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1271003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1271004;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1271005;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1271006;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1272001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273002;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273004;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273005;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273006;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273007;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273008;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273009;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273010;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273011;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273012;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273013;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273014;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273015;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273016;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273017;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273018;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273019;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273020;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273021;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273022;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273023;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1273024;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1274001;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1274002;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1274003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1275001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1275002;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275003;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275004;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275005;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275006;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275007;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1275008;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275009;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275010;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275011;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1275012;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1276001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1276002;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1276003;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1276004;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1276005;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1276006;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1276007;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1276008;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1276009;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1277001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277002;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277004;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277005;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277006;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277008;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1277009;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1278001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1278002;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1278003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279002;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279004;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279005;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279006;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279007;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279008;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279009;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279010;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279011;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279012;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279014;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279015;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279016;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279017;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279018;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279019;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279020;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279021;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279022;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279023;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279024;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279025;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1279026;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1280001;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1280002;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1280003;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1280004;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1280005;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1280006;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1280007;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1280008;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1280009;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1280010;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1280011;3010000;3010000;3013100;3013100;3013108;3013108;BAL
BAL;1281001;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1281002;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1281003;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1282001;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1283001;3010000;3010000;3013100;3013100;3013103;3013103;BAL
BAL;1283002;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1284001;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284002;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284003;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284004;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284005;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284006;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284007;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1284008;3020000;3020000;3020900;3020900;3020999;3020999;BAL
BAL;1284009;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1284010;3010000;3010000;3013100;3013100;3013107;3013107;BAL
BAL;1284011;3010000;3010000;3013100;3013100;3013109;3013109;BAL
BAL;1285001;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285002;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285003;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285004;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285005;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285006;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285007;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285008;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285009;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285010;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285011;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285012;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285013;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285014;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285015;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285016;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1285017;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1286001;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1286002;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1286003;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1286004;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1286005;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287001;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287002;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287003;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287004;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287005;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287006;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287007;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287008;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287009;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287010;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287011;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287012;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287013;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287014;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287015;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1287016;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288001;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288002;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288003;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288004;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288005;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288006;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288007;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288008;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288009;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288010;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288011;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288012;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288013;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288014;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288015;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288016;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288017;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288018;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1288019;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289001;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289002;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289003;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289004;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289005;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289006;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289007;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289008;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289009;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289010;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1289011;3010000;3010000;3014100;3014100;3014108;3014108;BAL
BAL;1290001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290005;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290006;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290007;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1290008;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1291001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1291002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1292001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1292002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1293001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1293002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1294001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1295001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1296001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1296002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1296003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1296004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1297001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1297002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1297003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1300001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1300002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1300003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1300004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1300005;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1301001;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1301002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1301003;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1301004;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1301005;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1301006;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1301007;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1302001;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302002;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302003;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302004;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302005;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302006;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302007;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302008;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1302009;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1303001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1303002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1303003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1303004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1303005;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1303006;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1303007;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1304001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304005;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304006;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304007;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304008;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1304009;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1305001;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1305002;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1305003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1305004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1305005;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1305006;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1305007;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1306001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1306002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1306003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1306004;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1306005;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1306006;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1306007;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1306008;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1307001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1307002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1308001;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1308002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1308003;3010000;3010000;3014100;3014100;3014103;3014103;BAL
BAL;1308004;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1308005;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1308006;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1308007;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1309001;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1309002;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1309003;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1309004;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1309005;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1309006;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1310001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1310002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1310003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1310004;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1310005;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1310006;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1310007;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311004;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311005;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311006;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311007;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311008;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311009;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311010;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311011;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1311012;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312004;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312005;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312006;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312007;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1312008;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1313001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1313002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1313003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1313004;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1313005;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1313006;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1313007;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1313008;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1313009;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1313010;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1313011;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314001;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314002;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314003;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314004;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314005;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314006;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314007;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314008;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314009;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314010;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314011;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1314012;3010000;3010000;3014100;3014100;3014102;3014102;BAL
BAL;1315001;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315002;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315003;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315004;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315005;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315006;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315007;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315008;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315009;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315010;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315011;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315012;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315013;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315014;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315015;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315016;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315017;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315018;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315019;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315020;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315021;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315022;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315023;3010000;3010000;3014100;3014100;3014101;3014101;BAL
BAL;1315024;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1316001;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1316002;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1316003;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1316004;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1316005;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1316006;3010000;3010000;3014100;3014100;3014104;3014104;BAL
BAL;1317001;3010000;3010000;3014100;3014100;3014104;3014104;BAL
